GEMS_Station_Number,Sample_Date,Sample_Time,Depth,Parameter_Code,Analysis_Method_Code,Value,Unit,Data_Quality
DEU01620,11/5/2012,8:00,0,NPTH,0,0.006,µg/l,Fair
DEU01620,11/5/2012,8:00,0,PARATHION,0,0.1,µg/l,Fair
DEU01620,11/5/2012,8:00,0,METAPHOS,0,0.1,µg/l,Fair
DEU01620,9/10/2012,6:45,40,O2-Dis,0,3.07,mg/l,Fair
DEU01620,9/10/2012,6:45,40,NH4N,0,0.031,mg/l,Fair
DEU01620,9/10/2012,6:45,0,SO4-Tot,0,85.9,mg/l,Fair
DEU01620,9/10/2012,6:45,0,TRP,0,0.01,mg/l,Fair
DEU01620,9/10/2012,6:45,0,Cl-Tot,0,70.1,mg/l,Fair
DEU01620,9/10/2012,7:15,0,FENITROTHION,0,0.1,µg/l,Fair
DEU01620,9/10/2012,7:15,0,MALATHION,0,0.02,µg/l,Fair
DEU01620,9/10/2012,7:15,0,CHLORPYRIFOS,0,0.002,µg/l,Fair
DEU01620,9/10/2012,7:15,0,CHLORFENVINPHOS,0,0.002,µg/l,Fair
DEU01620,9/10/2012,7:15,0,ANTHRACENE,0,0.003,µg/l,Fair
DEU01620,9/10/2012,7:15,0,BZGHIPYL,0,0.0006,µg/l,Fair
DEU01620,9/10/2012,7:15,0,FLAH,0,0.003,µg/l,Fair
DEU01620,7/9/2012,6:30,0,NO3N,0,4.69,mg/l,Fair
DEU01620,7/9/2012,6:30,0,TEMP,0,21.5,°C,Fair
DEU01620,7/9/2012,6:30,0,Cl-Tot,0,60.2,mg/l,Fair
DEU01620,7/9/2012,6:30,40,O2-Dis,0,3.86,mg/l,Fair
DEU01620,7/9/2012,6:30,40,TP,0,0.0458,mg/l,Fair
DEU01620,7/9/2012,6:30,40,Cl-Tot,0,57.4,mg/l,Fair
DEU01620,7/9/2012,7:00,0,AZINPHOS-ETHYL,0,0.02,µg/l,Fair
DEU01620,7/9/2012,7:00,0,PHNH,0,0.003,µg/l,Fair
DEU01620,7/9/2012,7:00,0,BAP,0,0.003,µg/l,Fair
DEU01620,7/9/2012,7:00,0,BZKFLA,0,0.003,µg/l,Fair
DEU01620,7/9/2012,7:00,0,METAPHOS,0,0.1,µg/l,Fair
DEU01620,5/7/2012,6:30,40,TEMP,0,3.8,°C,Fair
DEU01620,5/7/2012,6:30,40,TN,0,6,mg/l,Fair
DEU01620,5/7/2012,6:30,40,O2-Dis,0,5.12,mg/l,Fair
DEU01620,5/7/2012,6:30,0,O2-Dis,0,9.97,mg/l,Fair
DEU01620,5/7/2012,7:00,0,DIMETHOATE,0,0.002,µg/l,Fair
DEU01620,5/7/2012,7:00,0,ANTHRACENE,0,0.003,µg/l,Fair
DEU01620,5/7/2012,7:00,0,BZBFLA,0,0.003,µg/l,Fair
DEU01620,3/19/2012,7:30,0,TN,0,6.1,mg/l,Fair
DEU01620,3/19/2012,7:30,0,pH,0,7.52,---,Fair
DEU01620,3/19/2012,7:30,0,NO3N,0,3.28,mg/l,Fair
DEU01620,3/19/2012,8:00,0,MALATHION,0,0.02,µg/l,Fair
DEU01620,1/9/2012,9:15,0,TRP,0,0.046,mg/l,Fair
DEU01620,1/9/2012,9:15,0,SO4-Tot,0,72.1,mg/l,Fair
DEU01620,11/7/2011,10:00,0,NPTH,0,0.006,µg/l,Fair
DEU01620,11/7/2011,10:00,0,BZKFLA,0,0.003,µg/l,Fair
DEU01620,11/7/2011,10:00,0,BENTAZON,0,0.0044,µg/l,Fair
DEU01620,11/7/2011,10:00,0,HEXAZINONE,0,0.01,µg/l,Fair
DEU01620,11/7/2011,10:00,0,MCPPACID,0,0.012,µg/l,Fair
DEU01620,11/7/2011,10:00,0,ISOPROTURON,0,0.01,µg/l,Fair
DEU01620,11/7/2011,10:00,0,TERBUTHYLAZINE,0,0.025,µg/l,Fair
DEU01620,11/7/2011,10:00,0,TCMA,0,0.05,µg/l,Fair
DEU01620,9/12/2011,8:05,0,TN,0,4.2,mg/l,Fair
DEU01620,9/12/2011,8:05,0,TCMA,0,0.051,µg/l,Fair
DEU01620,9/12/2011,8:05,0,EDC,0,1,µg/l,Fair
DEU01620,9/12/2011,8:05,0,PROMETRYN,0,0.01,µg/l,Fair
DEU01620,9/12/2011,8:05,0,24DP,0,0.0022,µg/l,Fair
DEU01620,9/12/2011,8:05,0,BZBFLA,0,0.003,µg/l,Fair
DEU01620,9/12/2011,8:05,0,ANTHRACENE,0,0.003,µg/l,Fair
DEU01620,9/12/2011,8:05,0,PHNH,0,0.003,µg/l,Fair
DEU01620,7/11/2011,9:00,0,Cl-Tot,0,51.2,mg/l,Fair
DEU01620,7/11/2011,9:00,0,MECL,0,0.3,µg/l,Fair
DEU01620,7/11/2011,9:00,0,DCMU,0,0.01,µg/l,Fair
DEU01620,7/11/2011,9:00,0,AMETRYN,0,0.01,µg/l,Fair
DEU01620,7/11/2011,9:00,0,BZKFLA,0,0.003,µg/l,Fair
DEU01620,7/10/2011,22:00,0,TP,0,0.0272,mg/l,Fair
DEU01620,5/9/2011,9:00,0,NH4N,0,0.016,mg/l,Fair
DEU01620,5/9/2011,9:00,0,CBZH,0,0.15,µg/l,Fair
DEU01620,5/9/2011,9:00,0,METOLACHOR,0,0.01,µg/l,Fair
DEU01620,5/9/2011,9:00,0,HEXAZINONE,0,0.01,µg/l,Fair
DEU01620,5/9/2011,9:00,0,BZBFLA,0,0.003,µg/l,Fair
DEU01620,5/9/2011,9:00,0,BROMOXYNIL,0,0.001,µg/l,Fair
DEU01620,5/9/2011,9:00,0,Cl-Tot,0,55.4,mg/l,Fair
DEU01620,1/10/2011,10:00,0,TRP,0,0.0025,mg/l,Fair
DEU01620,1/10/2011,10:00,0,NO3N,0,6.51,mg/l,Fair
DEU01620,11/9/2009,8:00,0,Cl-Tot,0,57.3,mg/l,Fair
DEU01620,11/9/2009,8:00,0,NH4N,0,0.02,mg/l,Fair
DEU01620,11/9/2009,8:00,40,pH,0,7.35,---,Fair
DEU01620,11/9/2009,8:00,40,TN,0,4.3,mg/l,Fair
DEU01620,11/9/2009,8:00,40,NH4N,0,0.14,mg/l,Fair
DEU01620,9/21/2009,6:15,0,O2-Dis,0,9.4,mg/l,Fair
DEU01620,8/10/2009,6:45,40,O2-Dis,0,4.5,mg/l,Fair
DEU01620,6/7/2009,22:00,0,Cl-Tot,0,51.7,mg/l,Fair
DEU01620,6/7/2009,22:00,40,O2-Dis,0,6.1,mg/l,Fair
DEU01620,6/7/2009,22:00,40,TN,0,6.1,mg/l,Fair
DEU01620,6/7/2009,22:00,40,TP,0,0.043,mg/l,Fair
DEU01620,6/7/2009,22:00,40,SO4-Tot,0,49,mg/l,Fair
DEU01620,4/14/2009,6:30,40,TP,0,0.05,mg/l,Fair
DEU01620,4/14/2009,6:30,0,SO4-Tot,0,47.8,mg/l,Fair
DEU01620,2/9/2009,9:20,0,TN,0,6.6,mg/l,Fair
DEU01620,2/9/2009,9:20,0,NH4N,0,0.06,mg/l,Fair
DEU01620,2/9/2009,9:20,0,Cl-Tot,0,50.2,mg/l,Fair
DEU01620,12/1/2008,9:20,0,Cl-Tot,0,54.7,mg/l,Fair
DEU01620,10/6/2008,7:15,0,TRP,0,0.01,mg/l,Fair
DEU01620,10/6/2008,7:15,0,TP,0,0.02,mg/l,Fair
DEU01620,6/2/2008,7:00,0,TP,0,0.021,mg/l,Fair
DEU01620,6/2/2008,7:00,0,NO3N,0,4.77,mg/l,Fair
DEU01620,4/7/2008,7:45,0,pH,0,7.66,---,Fair
DEU01620,3/10/2008,8:30,0,TP,0,0.27,mg/l,Fair
DEU01620,5/5/2008,7:30,0,BOD,0,6.3,mg/l,Fair
DEU01620,5/5/2008,7:30,0,SO4-Tot,0,22.4,mg/l,Fair
DEU01620,5/5/2008,7:30,0,O2-Dis,0,15.6,mg/l,Fair
DEU01620,5/5/2008,7:30,0,TRP,0,0.01,mg/l,Fair
DEU01620,5/5/2008,7:30,0,TEMP,0,13.1,°C,Fair
DEU01620,7/7/2008,7:15,0,pH,0,9.03,---,Fair
DEU01620,9/1/2008,7:45,0,NH4N,0,0.02,mg/l,Fair
DEU01620,9/1/2008,7:45,0,pH,0,9.66,---,Fair
DEU01620,9/1/2008,7:45,0,TEMP,0,20.2,°C,Fair
DEU01620,11/3/2008,8:05,0,pH,0,7.43,---,Fair
DEU01620,11/3/2008,8:05,0,TN,0,4.6,mg/l,Fair
DEU01620,11/3/2008,8:05,0,NH4N,0,0.02,mg/l,Fair
DEU01620,11/3/2008,8:05,0,SO4-Tot,0,95.1,mg/l,Fair
DEU01620,11/3/2008,8:05,0,Cl-Tot,0,72.4,mg/l,Fair
DEU01620,1/5/2009,10:00,0,NO3N,0,4.73,mg/l,Fair
DEU01620,1/5/2009,10:00,0,TRP,0,0.037,mg/l,Fair
DEU01620,1/5/2009,10:00,0,SO4-Tot,0,66.8,mg/l,Fair
DEU01620,3/9/2009,7:30,0,pH,0,7.52,---,Fair
DEU01620,3/9/2009,7:30,0,O2-Dis,0,13.4,mg/l,Fair
DEU01620,5/11/2009,7:30,0,SO4-Tot,0,43.9,mg/l,Fair
DEU01620,5/11/2009,7:30,0,NO3N,0,4.51,mg/l,Fair
DEU01620,7/13/2009,7:00,40,NH4N,0,0.02,mg/l,Fair
DEU01620,7/13/2009,7:00,40,pH,0,7.01,---,Fair
DEU01620,7/13/2009,7:00,40,NO3N,0,5.56,mg/l,Fair
DEU01620,9/7/2009,6:45,0,TN,0,3.9,mg/l,Fair
DEU01620,9/7/2009,6:45,0,NO3N,0,2.87,mg/l,Fair
DEU01620,9/7/2009,6:45,40,TEMP,0,6.9,°C,Fair
DEU01620,9/7/2009,6:45,40,TP,0,0.034,mg/l,Fair
DEU01620,10/12/2009,6:30,0,O2-Dis,0,6.8,mg/l,Fair
DEU01620,10/12/2009,6:30,40,TP,0,0.027,mg/l,Fair
DEU01620,10/12/2009,6:30,40,Cl-Tot,0,49.9,mg/l,Fair
DEU01620,12/7/2009,8:00,0,TN,0,4.4,mg/l,Fair
DEU01620,2/7/2011,9:30,0,NH4N,0,0.186,mg/l,Fair
DEU01620,4/11/2011,9:00,0,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01620,4/11/2011,9:00,0,PHNH,0,0.003,µg/l,Fair
DEU01620,4/11/2011,9:00,0,METRIBUZIN,0,0.05,µg/l,Fair
DEU01620,4/11/2011,9:00,0,MCPPACID,0,0.0045,µg/l,Fair
DEU01620,4/11/2011,9:00,0,PROMETRYN,0,0.01,µg/l,Fair
DEU01620,4/11/2011,9:00,0,ATRAZINE,0,0.01,µg/l,Fair
DEU01620,4/11/2011,9:00,0,TCE,0,0.01,µg/l,Fair
DEU01620,4/11/2011,9:00,0,TCMA,0,0.052,µg/l,Fair
DEU01620,4/11/2011,9:00,0,MECL,0,0.3,µg/l,Fair
DEU01620,4/11/2011,9:00,0,pH,0,7.29,---,Fair
DEU01620,4/10/2011,22:00,0,SO4-Tot,0,54.7,mg/l,Fair
DEU01620,6/6/2011,8:30,0,pH,0,7.89,---,Fair
DEU01620,6/6/2011,8:30,0,MECL,0,0.3,µg/l,Fair
DEU01620,6/6/2011,8:30,0,CCl4,0,0.006,µg/l,Fair
DEU01620,6/6/2011,8:30,0,ATRAZINE,0,0.01,µg/l,Fair
DEU01620,6/6/2011,8:30,0,BAP,0,0.003,µg/l,Fair
DEU01620,6/6/2011,8:30,0,ANTHRACENE,0,0.003,µg/l,Fair
DEU01620,8/8/2011,9:00,0,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01620,8/8/2011,9:00,0,BROMOXYNIL,0,0.0018,µg/l,Fair
DEU01620,1/10/2021,23:00,0,O2-Dis,0,9.85,mg/l,Unknown
DEU01620,1/10/2021,23:00,0,NH4N,0,0.015,mg/l,Unknown
DEU01620,1/10/2021,23:00,0,NO3N,0,4,mg/l,Unknown
DEU01620,1/31/2021,23:00,0,SO4-Tot,0,88.7,mg/l,Unknown
DEU01620,2/28/2021,23:00,0,SO4-Tot,0,36.5,mg/l,Unknown
DEU01620,2/28/2021,23:00,0,NH4N,0,0.099,mg/l,Unknown
DEU01620,4/11/2021,22:00,40,O2-Dis,0,10.62,mg/l,Unknown
DEU01620,4/11/2021,22:00,40,SO4-Tot,0,55.1,mg/l,Unknown
DEU01620,4/11/2021,22:00,30,O2-Dis,0,11.32,mg/l,Unknown
DEU01620,4/11/2021,22:00,30,TP,0,0.041,mg/l,Unknown
DEU01620,5/2/2021,22:00,5,pH,0,8.58,---,Unknown
DEU01620,5/2/2021,22:00,5,O2-Dis,0,13.85,mg/l,Unknown
DEU01620,5/2/2021,22:00,40,Cl-Tot,0,75.3,mg/l,Unknown
DEU01620,5/2/2021,22:00,30,TEMP,0,5,°C,Unknown
DEU01620,6/8/2021,22:00,45,pH,0,7.16,---,Unknown
DEU01620,6/8/2021,22:00,45,TRP,0,0.023,mg/l,Unknown
DEU01620,6/8/2021,22:00,30,O2-Dis,0,8.58,mg/l,Unknown
DEU01620,6/8/2021,22:00,30,pH,0,7.27,---,Unknown
DEU01620,6/8/2021,22:00,30,NO3N,0,6.2,mg/l,Unknown
DEU01620,6/8/2021,22:00,5,pH,0,7.72,---,Unknown
DEU01620,7/4/2021,22:00,30,TEMP,0,6.1,°C,Unknown
DEU01620,7/4/2021,22:00,30,TRP,0,0.02,mg/l,Unknown
DEU01620,7/4/2021,22:00,45,O2-Dis,0,5.63,mg/l,Unknown
DEU01620,7/4/2021,22:00,5,O2-Dis,0,9.5,mg/l,Unknown
DEU01620,8/8/2021,22:00,45,TP,0,0.042,mg/l,Unknown
DEU01620,8/8/2021,22:00,45,TEMP,0,10.2,°C,Unknown
DEU01620,8/8/2021,22:00,45,O2-Dis,0,5.55,mg/l,Unknown
DEU01620,9/5/2021,22:00,5,pH,0,7.68,---,Unknown
DEU01620,9/5/2021,22:00,5,TEMP,0,17.8,°C,Unknown
DEU01620,9/5/2021,22:00,45,O2-Dis,0,1.25,mg/l,Unknown
DEU01620,9/5/2021,22:00,45,pH,0,7.04,---,Unknown
DEU01620,10/3/2021,22:00,25,NH4N,0,0.015,mg/l,Unknown
DEU01620,10/3/2021,22:00,0,pH,0,7.3,---,Unknown
DEU01620,10/3/2021,22:00,30,TRP,0,0.058,mg/l,Unknown
DEU01620,11/7/2021,23:00,5,O2-Dis,0,5.6,mg/l,Unknown
DEU01620,11/7/2021,23:00,45,TRP,0,0.051,mg/l,Unknown
DEU01620,11/7/2021,23:00,30,NO3N,0,3.9,mg/l,Unknown
DEU01620,11/7/2021,23:00,30,TP,0,0.062,mg/l,Unknown
DEU01620,12/6/2021,23:00,0,O2-Dis,0,7.28,mg/l,Unknown
DEU01620,12/6/2021,23:00,0,NO3N,0,3.8,mg/l,Unknown
DEU01620,12/6/2021,23:00,0,TEMP,0,8.8,°C,Unknown
DEU01625,3/30/2008,22:00,32.5,O2-Dis,0,12.3,mg/l,Fair
DEU01625,3/30/2008,22:00,0,TRP,0,0.005,mg/l,Fair
DEU01625,3/30/2008,22:00,0,Fe-Tot,0,0.06,mg/l,Fair
DEU01625,4/27/2008,22:00,0,Fe-Tot,0,0.05,mg/l,Fair
DEU01625,4/27/2008,22:00,0,TEMP,0,9.2,°C,Fair
DEU01625,4/27/2008,22:00,0,SO4-Tot,0,39,mg/l,Fair
DEU01625,4/27/2008,22:00,32.5,O2-Dis,0,10.5,mg/l,Fair
DEU01625,4/27/2008,22:00,32.5,TEMP,0,6.7,°C,Fair
DEU01625,5/25/2008,22:00,0,Cl-Tot,0,22,mg/l,Fair
DEU01625,5/25/2008,22:00,0,pH,0,8.9,---,Fair
DEU01625,5/25/2008,22:00,0,TN,0,0.9,mg/l,Fair
DEU01625,3/29/2009,22:00,0,TEMP,0,4.6,°C,Fair
DEU01625,4/26/2009,22:00,0,NO3N,0,0.1,mg/l,Fair
DEU01625,5/26/2009,22:00,0,NO3N,0,0.02,mg/l,Fair
DEU01625,6/21/2009,22:00,0,pH,0,8.8,---,Fair
DEU01625,6/21/2009,22:00,0,TEMP,0,18.5,°C,Fair
DEU01625,6/21/2009,22:00,32.5,TEMP,0,7.4,°C,Fair
DEU01625,7/19/2009,22:00,0,TEMP,0,19.2,°C,Fair
DEU01625,8/16/2009,22:00,0,TN,0,0.8,mg/l,Fair
DEU01625,9/13/2009,22:00,0,TN,0,0.6,mg/l,Fair
DEU01625,9/13/2009,22:00,0,NH4N,0,0.02,mg/l,Fair
DEU01625,10/11/2009,22:00,0,O2-Dis,0,9,mg/l,Fair
DEU01625,10/11/2009,22:00,0,DRP,0,0.005,mg/l,Fair
DEU01625,10/11/2009,22:00,0,NO3N,0,0.02,mg/l,Fair
DEU01625,10/11/2009,22:00,32.5,TEMP,0,8.7,°C,Fair
DEU01625,11/15/2009,23:00,32.5,TEMP,0,9,°C,Fair
DEU01625,11/15/2009,23:00,0,Fe-Tot,0,0.07,mg/l,Fair
DEU01625,11/15/2009,23:00,0,NO3N,0,0.04,mg/l,Fair
DEU01625,12/6/2009,23:00,0,Fe-Tot,0,0.05,mg/l,Fair
DEU01625,12/6/2009,23:00,32.5,O2-Dis,0,10.9,mg/l,Fair
DEU01625,3/23/2010,23:00,0,TEMP,0,2.9,°C,Fair
DEU01625,4/5/2010,22:00,0,TEMP,0,5.1,°C,Fair
DEU01625,5/2/2010,22:00,0,Cl-Tot,0,26,mg/l,Fair
DEU01625,5/2/2010,22:00,0,pH,0,8.6,---,Fair
DEU01625,5/2/2010,22:00,0,TP,0,0.016,mg/l,Fair
DEU01625,6/27/2010,22:00,0,TEMP,0,21.4,°C,Fair
DEU01625,7/25/2010,22:00,0,pH,0,8.8,---,Fair
DEU01625,7/25/2010,22:00,0,DRP,0,0.005,mg/l,Fair
DEU01625,8/29/2010,22:00,0,Cl-Tot,0,26,mg/l,Fair
DEU01625,9/19/2010,22:00,32.5,TEMP,0,7.6,°C,Fair
DEU01625,9/19/2010,22:00,0,TEMP,0,15.9,°C,Fair
DEU01625,10/17/2010,22:00,0,Fe-Tot,0,0.05,mg/l,Fair
DEU01625,10/17/2010,22:00,32.5,O2-Dis,0,0.1,mg/l,Fair
DEU01625,11/14/2010,23:00,32.5,TEMP,0,9.4,°C,Fair
DEU01625,3/20/2011,23:00,0,TN,0,0.8,mg/l,Fair
DEU01625,4/10/2011,22:00,32.5,O2-Dis,0,12.7,mg/l,Fair
DEU01625,4/10/2011,22:00,0,O2-Dis,0,14.9,mg/l,Fair
DEU01625,4/10/2011,22:00,0,Fe-Tot,0,0.04,mg/l,Fair
DEU01625,4/10/2011,22:00,0,pH,0,8.8,---,Fair
DEU01625,5/1/2011,22:00,0,Cl-Tot,0,27,mg/l,Fair
DEU01625,5/1/2011,22:00,0,TEMP,0,12.3,°C,Fair
DEU01625,5/1/2011,22:00,0,Fe-Tot,0,0.02,mg/l,Fair
DEU01625,5/1/2011,22:00,0,TN,0,0.8,mg/l,Fair
DEU01625,5/1/2011,22:00,0,O2-Dis,0,13.1,mg/l,Fair
DEU01625,5/29/2011,22:00,0,TN,0,0.7,mg/l,Fair
DEU01625,5/29/2011,22:00,0,TEMP,0,18.9,°C,Fair
DEU01625,6/26/2011,22:00,0,Fe-Tot,0,0.02,mg/l,Fair
DEU01625,6/26/2011,22:00,0,NO3N,0,0.1,mg/l,Fair
DEU01625,6/26/2011,22:00,0,NH4N,0,0.04,mg/l,Fair
DEU01625,6/26/2011,22:00,0,DRP,0,0.005,mg/l,Fair
DEU01625,7/19/2011,22:00,0,TEMP,0,19.4,°C,Fair
DEU01625,7/19/2011,22:00,0,TP,0,0.017,mg/l,Fair
DEU01625,8/21/2011,22:00,32.5,TEMP,0,8,°C,Fair
DEU01625,8/21/2011,22:00,32.5,O2-Dis,0,0.1,mg/l,Fair
DEU01625,9/18/2011,22:00,0,Fe-Tot,0,0.03,mg/l,Fair
DEU01625,9/18/2011,22:00,0,NH4N,0,0.02,mg/l,Fair
DEU01625,9/18/2011,22:00,0,DRP,0,0.005,mg/l,Fair
DEU01625,10/16/2011,22:00,0,Fe-Tot,0,0.04,mg/l,Fair
DEU01625,10/16/2011,22:00,0,TEMP,0,13.8,°C,Fair
DEU01625,10/16/2011,22:00,0,Cl-Tot,0,26,mg/l,Fair
DEU01625,11/13/2011,23:00,32.5,TEMP,0,8.5,°C,Fair
DEU01625,11/13/2011,23:00,0,NH4N,0,0.06,mg/l,Fair
DEU01625,11/13/2011,23:00,0,O2-Dis,0,7.9,mg/l,Fair
DEU01625,1/29/2012,23:00,0,Fe-Tot,0,3.00E-05,mg/l,Fair
DEU01625,1/29/2012,23:00,0,TRP,0,0.009,mg/l,Fair
DEU01625,1/29/2012,23:00,0,O2-Dis,0,13.2,mg/l,Fair
DEU01625,2/26/2012,23:00,0,O2-Dis,0,11.5,mg/l,Fair
DEU01625,2/26/2012,23:00,0,NO3N,0,0.2,mg/l,Fair
DEU01625,2/26/2012,23:00,0,Fe-Tot,0,2.90E-05,mg/l,Fair
DEU01625,3/25/2012,22:00,0,NO3N,0,0.2,mg/l,Fair
DEU01625,4/22/2012,22:00,32.5,TEMP,0,5.7,°C,Fair
DEU01625,4/22/2012,22:00,0,pH,0,8.8,---,Fair
DEU01625,4/22/2012,22:00,0,NH4N,0,0.03,mg/l,Fair
DEU01625,5/20/2012,22:00,0,TP,0,0.017,mg/l,Fair
DEU01625,7/15/2012,22:00,32.5,TEMP,0,7.5,°C,Fair
DEU01625,8/12/2012,22:00,0,O2-Dis,0,10.1,mg/l,Fair
DEU01625,9/9/2012,22:00,0,O2-Dis,0,9.5,mg/l,Fair
DEU01625,10/7/2012,22:00,0,pH,0,8.4,---,Fair
DEU01625,10/7/2012,22:00,0,NH4N,0,0.03,mg/l,Fair
DEU01625,10/7/2012,22:00,32.5,TEMP,0,8.2,°C,Fair
DEU01625,11/4/2012,23:00,32.5,O2-Dis,0,0.1,mg/l,Fair
DEU01625,11/4/2012,23:00,0,TN,0,0.6,mg/l,Fair
DEU01625,11/4/2012,23:00,0,TP,0,0.014,mg/l,Fair
DEU01625,1/22/2013,23:00,0,TP,0,0.032,mg/l,Fair
DEU01625,1/22/2013,23:00,0,Cl-Tot,0,27,mg/l,Fair
DEU01625,2/19/2013,23:00,0,NH4N,0,0.03,mg/l,Fair
DEU01625,2/19/2013,23:00,0,NO3N,0,0.3,mg/l,Fair
DEU01625,3/17/2013,23:00,32,O2-Dis,0,13,mg/l,Fair
DEU01625,4/14/2013,22:00,0,TEMP,0,6.5,°C,Fair
DEU01625,4/14/2013,22:00,0,NH4N,0,0.03,mg/l,Fair
DEU01625,4/14/2013,22:00,0,TP,0,0.053,mg/l,Fair
DEU01625,5/12/2013,22:00,0,Cl-Tot,0,27,mg/l,Fair
DEU01625,5/12/2013,22:00,0,NO3N,0,0.06,mg/l,Fair
DEU01625,5/12/2013,22:00,0,O2-Dis,0,13.2,mg/l,Fair
DEU01625,5/12/2013,22:00,32,O2-Dis,0,10.1,mg/l,Fair
DEU01625,6/9/2013,22:00,0,TEMP,0,17.7,°C,Fair
DEU01625,6/9/2013,22:00,0,Cl-Tot,0,27,mg/l,Fair
DEU01625,6/9/2013,22:00,32,O2-Dis,0,6.7,mg/l,Fair
DEU01625,7/7/2013,22:00,32,TEMP,0,7.2,°C,Fair
DEU01625,7/7/2013,22:00,0,NO3N,0,0.2,mg/l,Fair
DEU01625,8/4/2013,22:00,32,TEMP,0,7.6,°C,Fair
DEU01625,9/1/2013,22:00,0,O2-Dis,0,9.4,mg/l,Fair
DEU01625,9/29/2013,22:00,0,TEMP,0,14.4,°C,Fair
DEU01625,9/29/2013,22:00,0,O2-Dis,0,8.1,mg/l,Fair
DEU01625,9/29/2013,22:00,32,TEMP,0,7.9,°C,Fair
DEU01625,10/27/2013,23:00,32,O2-Dis,0,0.1,mg/l,Fair
DEU01625,10/27/2013,23:00,0,TEMP,0,12.2,°C,Fair
DEU01625,11/24/2013,23:00,0,NH4N,0,0.11,mg/l,Fair
DEU01625,11/24/2013,23:00,0,TRP,0,0.014,mg/l,Fair
DEU01625,3/22/2016,23:00,20,Se-Dis,0,1.00E-06,mg/l,Fair
DEU01625,3/22/2016,23:00,20,24D,0,0.05,µg/l,Fair
DEU01625,3/22/2016,23:00,20,24DP,0,0.05,µg/l,Fair
DEU01625,3/22/2016,23:00,20,BENTAZON,0,0.05,µg/l,Fair
DEU01625,3/22/2016,23:00,0,TN,0,1.3,mg/l,Fair
DEU01625,5/8/2016,22:00,20,DCMU,0,0.02,µg/l,Fair
DEU01625,5/23/2016,22:00,20,Hg-Dis,0,5.00E-06,µg/l,Fair
DEU01625,5/23/2016,22:00,20,Pb-Dis,0,5.00E-08,mg/l,Fair
DEU01625,5/23/2016,22:00,20,Tl-Dis,0,5.00E-08,mg/l,Fair
DEU01625,5/23/2016,22:00,20,ATRAZINE,0,0.01,µg/l,Fair
DEU01625,5/23/2016,22:00,20,SIMAZINE,0,0.01,µg/l,Fair
DEU01625,5/23/2016,22:00,20,TERBUTHYLAZINE,0,0.03,µg/l,Fair
DEU01625,5/23/2016,22:00,20,MCPA,0,0.05,µg/l,Fair
DEU01625,5/23/2016,22:00,20,24DP,0,0.05,µg/l,Fair
DEU01625,5/23/2016,22:00,20,MCPPACID,0,0.05,µg/l,Fair
DEU01625,5/23/2016,22:00,20,HEXAZINONE,0,0.05,µg/l,Fair
DEU01625,5/23/2016,22:00,0,pH,0,9,---,Fair
DEU01625,5/23/2016,22:00,0,Cl-Tot,0,29,mg/l,Fair
DEU01625,6/2/2016,22:00,20,BROMOXYNIL,0,0.05,µg/l,Fair
DEU01625,6/2/2016,22:00,20,BENTAZON,0,0.05,µg/l,Fair
DEU01625,6/2/2016,22:00,20,MCPA,0,0.05,µg/l,Fair
DEU01625,6/2/2016,22:00,20,24D,0,0.05,µg/l,Fair
DEU01625,6/2/2016,22:00,20,SIMAZINE,0,0.01,µg/l,Fair
DEU01625,6/2/2016,22:00,20,Hg-Dis,0,5.00E-06,µg/l,Fair
DEU01625,6/2/2016,22:00,20,Pb-Dis,0,5.00E-08,mg/l,Fair
DEU01625,6/2/2016,22:00,20,Tl-Dis,0,5.00E-08,mg/l,Fair
DEU01625,6/21/2016,22:00,20,Cd-Dis,0,1.00E-05,µg/l,Fair
DEU01625,6/21/2016,22:00,20,DCMU,0,0.02,µg/l,Fair
DEU01625,6/21/2016,22:00,20,TERBUTRYN,0,0.01,µg/l,Fair
DEU01625,6/21/2016,22:00,20,HEXAZINONE,0,0.05,µg/l,Fair
DEU01625,6/21/2016,22:00,20,METRIBUZIN,0,0.03,µg/l,Fair
DEU01625,6/21/2016,22:00,20,BROMOXYNIL,0,0.05,µg/l,Fair
DEU01625,6/21/2016,22:00,0,O2-Dis,0,10.9,mg/l,Fair
DEU01625,7/12/2016,22:00,20,BROMOXYNIL,0,0.05,µg/l,Fair
DEU01625,7/12/2016,22:00,20,IMIDACLOPRID,0,0.02,µg/l,Fair
DEU01625,7/12/2016,22:00,20,24D,0,0.05,µg/l,Fair
DEU01625,7/12/2016,22:00,20,TERBUTHYLAZINE,0,0.05,µg/l,Fair
DEU01625,7/12/2016,22:00,20,DCMU,0,0.02,µg/l,Fair
DEU01625,7/12/2016,22:00,20,Ni-Dis,0,7.56E-07,mg/l,Fair
DEU01625,7/12/2016,22:00,0,Cl-Tot,0,28,mg/l,Fair
DEU01625,7/12/2016,22:00,0,pH,0,8.9,---,Fair
DEU01625,7/12/2016,22:00,0,TN,0,0.8,mg/l,Fair
DEU01625,7/12/2016,22:00,0,NO3N,0,0.06,mg/l,Fair
DEU01625,7/12/2016,22:00,0,NH4N,0,0.04,mg/l,Fair
DEU01625,7/12/2016,22:00,31,TEMP,0,7.5,°C,Fair
